frame,epoch time,sensor T,target T,drive T,df/f,time_s,sensor TF
4637,2021-12-20 10:44:27.812633600,21.91387755102041,21.5,18.055714285714284,0.083159,501.7737720320003,21.919008758008598
4638,2021-12-20 10:44:27.911979264,21.866341463414635,21.5,18.18341463414634,0.068792,501.8731176960003,21.916489206427695
4639,2021-12-20 10:44:28.009775872,21.949591836734694,21.5,17.97,0.08085,501.9709143040003,21.91396489128122
4640,2021-12-20 10:44:28.111273984,21.89857142857143,21.5,17.968571428571426,0.077705,502.0724124160003,21.91143584084284
4641,2021-12-20 10:44:28.210539264,21.949591836734694,21.5,17.95734693877551,0.07685,502.1716776960003,21.90890212228261
4642,2021-12-20 10:44:28.313143808,21.929302325581393,21.5,17.94860465116279,0.072002,502.2742822400003,21.90636384176604
4643,2021-12-20 10:44:28.437071872,21.935116279069767,21.5,17.937209302325584,0.075331,502.39821030400026,21.903821144454643
4644,2021-12-20 10:44:28.604069632,21.980416666666667,21.5,17.92770833333333,0.080717,502.5652080640003,21.901274214407316
4645,2021-12-20 10:44:28.694000640,21.97,21.5,17.92,0.075295,502.6551390720003,21.89872327438229
4646,2021-12-20 10:44:28.727132672,21.87322580645161,21.5,17.991612903225807,0.072456,502.6882711040003,21.896168585539627
4647,2021-12-20 10:44:28.815484672,21.90877551020408,21.5,18.088979591836736,0.077533,502.7766231040003,21.893610447044715
4648,2021-12-20 10:44:28.912496896,21.956842105263156,21.5,17.89,0.073673,502.8736353280003,21.89104919557353
4649,2021-12-20 10:44:29.019718144,21.87816326530612,21.5,17.941632653061223,0.076427,502.9808565760003,21.888485204720762
4650,2021-12-20 10:44:29.120944640,21.903823529411767,21.5,18.053823529411765,0.072839,503.0820830720003,21.88591888431233
4651,2021-12-20 10:44:29.213460736,21.89857142857143,21.5,17.868163265306123,0.074542,503.17459916800027,21.883350679624012
4652,2021-12-20 10:44:29.317654528,21.880714285714287,21.5,17.909285714285712,0.071753,503.27879296000026,21.880781070508426
4653,2021-12-20 10:44:29.463891968,21.86795918367347,21.5,18.08857142857143,0.075582,503.42503040000025,21.878210570432667
